"2018-05-09 05:43:27",104177
"2018-05-09 06:43:26",104177
"2018-05-09 07:43:26",104177
"2018-05-09 08:43:27",104177
"2018-05-09 09:43:25",104177
"2018-05-09 10:43:26",104176
"2018-05-09 11:43:26",104176
"2018-05-09 12:43:25",104176
"2018-05-09 13:43:28",104176
"2018-05-09 14:43:26",104089
"2018-05-09 15:43:26",104002
"2018-05-09 16:43:26",103962
"2018-05-09 17:43:27",103935
"2018-05-09 18:43:26",103892
"2018-05-09 19:43:27",103857
"2018-05-09 20:43:25",103745
"2018-05-09 21:43:27",103739
"2018-05-09 22:43:26",103733
"2018-05-09 23:43:26",103733
"2018-05-10 00:43:27",103733
"2018-05-10 01:43:27",103733
"2018-05-10 02:43:27",103733
"2018-05-10 03:43:28",103733
"2018-05-10 04:43:28",103733
"2018-05-10 05:43:27",103733
"2018-05-10 06:43:27",103733
"2018-05-10 07:43:28",103733
"2018-05-10 08:43:28",103733
"2018-05-10 09:43:26",103733
"2018-05-10 10:43:28",103733
"2018-05-10 11:43:27",103733
"2018-05-10 12:43:27",103733
"2018-05-10 13:43:37",103733
"2018-05-10 14:43:28",103810
"2018-05-10 15:43:28",103817
"2018-05-10 16:43:28",103650
"2018-05-10 17:43:28",103669
"2018-05-10 18:43:27",103603
"2018-05-10 19:43:28",103561
"2018-05-10 20:43:27",103508
"2018-05-10 21:43:27",103486
"2018-05-10 22:43:27",103483
"2018-05-10 23:43:28",103483
"2018-05-11 00:43:28",103484
"2018-05-11 01:43:29",103484
